,x,y,label
oil and gas field,-6.0026307,-2.1694052,-1
waste water,6.667986,1.620708,-1
hydraulic fracking,-5.6272345,10.416822,6
mass spectrometry,3.6178036,2.329208,-1
methane,7.9417014,4.9640045,8
natural gas,10.201243,-6.2178206,11
oil and gas fields,3.2760158,2.3130198,-1
sulfur,4.280316,8.616042,-1
waste water,6.6680565,1.620658,-1
agriculture,3.7718377,7.30068,-1
carbonation,-1.3788809,2.689245,42
effluents,5.0065517,5.743378,48
natural gas well production,5.835223,1.9754933,-1
produced water,2.5064676,1.4538395,-1
rivers,3.89016,4.250343,47
sulfate minerals,4.1289363,2.733574,54
carbonate rivers,3.8898432,4.249562,47
disposal management,4.524637,6.4322352,48
effluent discharge,4.978635,5.583666,48
mass-balance calculations,3.568578,2.9475472,58
oil and gas well,2.795447,5.7561526,35
sequential extraction,0.63976246,0.25802994,-1
stream sediments,3.9670365,4.4050636,47
water discharges,2.0674658,-1.2435926,28
sediments,3.9522583,4.4095116,47
barium sulfate,4.138973,2.7266874,54
calcium carbonate,4.1832833,2.5514805,54
carbonic acid,4.461113,2.6503224,54
dissolved oxygen,4.1350117,3.1602118,-1
fresh water,4.542226,4.4151955,47
mineral,1.555893,4.776016,35
oil,2.737246,5.655275,35
radium,3.8741953,1.3083042,-1
radium 226,3.8722885,1.3104254,-1
radium 228,3.8458912,1.337558,-1
river water,3.8907971,4.2514358,47
sulfate,4.1304927,2.7328515,54
surface water,4.1531935,3.6328728,-1
water,6.944309,7.6515975,39
carbonic acid,4.4325094,2.6846352,54
mineral,1.555934,4.7759995,35
radium,3.8740067,1.3085366,-1
water,6.9402475,7.654915,39
article,4.361509,1.419926,22
controlled study,7.772337,-1.534643,21
effluent,4.9982166,5.728519,48
electric potential,3.4793973,2.3381357,55
extraction,0.6399377,0.2581656,-1
gas,7.553365,0.5248024,43
human,2.0074215,7.5597076,1
inductively coupled plasma atomic emission spectrometry,3.6879623,2.429255,58
limit of detection,3.5170386,2.7075884,58
livestock,-0.19178176,6.4105663,-1
nonhuman,10.326899,12.288855,-1
precipitation,2.3779705,4.3907843,46
priority journal,6.092896,1.5562648,16
river,3.8907378,4.2502155,47
sediment,4.0061016,4.422233,47
sedimentation rate,4.0303016,2.7421017,58
waste management,4.5245967,6.431498,48
x ray diffraction,3.6495836,2.6629844,58
analysis,2.8146002,2.1435568,56
chemistry,1.045384,-2.7244425,-1
procedures,6.3754277,10.072583,-1
river,3.8906527,4.2501326,47
sediment,4.006417,4.4222646,47
waste disposal,4.921797,6.0895905,48
water pollutant,2.0509977,-1.2549677,28
carbonates,4.191903,2.6105173,54
geologic sediments,3.7968254,4.368563,47
minerals,1.5559146,4.7759366,35
radium,3.8739913,1.3085653,-1
refuse disposal,3.3104227,5.4547005,-1
rivers,3.8904045,4.2501717,47
water,6.9397197,7.6537867,39
"water pollutants, radioactive",5.6714334,4.1284018,-1
x-ray diffraction,3.6581595,2.67613,58
chemical analysis,3.4002028,3.0236542,-1
degradation,4.415058,3.5240264,-1
dust abatement,5.5627766,10.448991,-1
gases,11.055447,-2.2029476,32
groundwater,5.752034,4.385938,-1
hydraulic fracturing,4.390252,2.7482948,-1
natural gas wells,7.4480577,-0.37251234,32
shale gas,-4.2453623,2.17258,-1
water quality,1.9135112,-0.98621297,28
commercial development,3.713035,4.030268,-1
conventional oil and gas,2.8107295,5.7737694,35
developed regions,8.761319,-5.3883986,-1
gas development,5.5850253,2.1485462,-1
groundwater chemistry,5.752166,4.3865013,-1
salt mixtures,4.403999,3.0225117,54
statistical approach,2.8607934,2.1791801,56
water quality data,1.9245038,-0.9589986,28
hydrochemistry,-1.432035,2.6835809,42
anion,4.0673404,2.5774395,-1
calcium,4.1895156,2.542889,54
cation,4.0552344,2.5696788,-1
chloride,4.207068,2.7735033,54
ground water,4.437387,4.4418664,47
hydrocarbon,9.22191,3.6610944,-1
iron,4.5038514,2.3624184,-1
magnesium,4.294633,2.5752265,54
manganese,4.5116997,2.3954656,54
methane,7.9274435,5.00533,8
potassium,4.2703867,2.661548,54
sodium,4.2975955,2.7152548,54
sulfate,4.129311,2.7435694,54
ground water,4.4339175,4.4460745,47
natural gas,10.111454,-6.1760626,11
petroleum,7.0834656,7.386036,34
water,6.938852,7.655199,39
alkalinity,4.1885476,2.5414128,54
article,4.321139,1.4048063,22
comparative study,7.7653184,2.3619974,27
concentration (parameter),9.839288,8.889784,37
conductance,4.05382,2.6170783,-1
environmental parameters,3.4375644,2.8307629,58
fracking,-4.2212524,11.979475,-1
gas field,3.3494928,9.479146,-1
hardness,4.213383,2.6187131,-1
landscape,3.6885977,3.1032574,-1
offshore oil industry,3.8045478,3.1362672,50
oil and gas field,-6.002593,-2.169361,-1
oil shale,-4.2364736,2.1814225,-1
pennsylvania,7.320481,5.022776,-1
priority journal,6.097507,1.5523256,16
solute,4.014906,2.676997,-1
total dissolved solid,4.6141963,3.5042486,-1
turbidity,4.052605,4.4315524,47
water quality,1.9150283,-0.9877751,28
water standard,2.0098782,6.402499,-1
analysis,2.8274357,2.1918297,56
chemistry,1.0490108,-2.7209036,-1
fracking,-4.208444,11.981118,6
oil and gas field,-6.0025578,-2.1693244,-1
water pollutant,2.049783,-1.2531514,28
water quality,1.9130684,-0.98557204,28
groundwater,5.7521615,4.3860946,-1
hydraulic fracking,-5.6273003,10.416885,6
natural gas,10.233746,-6.2161493,11
oil and gas fields,3.275525,2.313508,-1
pennsylvania,7.322065,5.0242023,-1
petroleum,7.0728507,7.386844,34
water,6.9394574,7.656172,39
"water pollutants, chemical",6.046445,4.2745266,-1
water quality,1.9137472,-0.9866649,28
biochemical engineering,2.8966086,4.235028,-1
biodegradation,3.363108,2.9141898,-1
fracture,4.5835443,2.5292933,-1
hydraulic fracturing,4.3901834,2.7484107,-1
mass spectrometry,3.6178694,2.329619,-1
organic carbon,4.634142,3.5177622,-1
produced water,2.5064638,1.4538445,-1
trace elements,6.7598863,2.5906823,-1
water conservation,1.0514022,4.551732,-1
biodegradation performance,3.3604238,2.9149525,-1
biological treatability,3.5647154,3.1638417,53
biological treatment,3.5844488,3.1993225,-1
dissolved organic carbon,4.6289825,3.5162194,-1
mass spectrometric analysis,2.817464,2.1826916,56
organic constituents,4.5561295,3.5147135,-1
reduced biodegradation,3.360687,2.9148412,-1
total dissolved solids,4.6106234,3.4801843,-1
water treatment,4.91191,4.99767,48
alkane,4.1348696,2.739618,54
halide,4.350461,2.840913,54
metal,4.387183,2.3358932,-1
nonionic surfactant,4.79489,2.1995656,53
organic carbon,4.634213,3.5177047,-1
organic compound,4.5447545,3.4946795,-1
water,6.9404955,7.6556597,39
carbon,4.0853186,8.221822,-1
natural gas,10.225988,-6.2125564,11
organic compound,4.539901,3.5020907,-1
article,4.35007,1.3303847,22
biodegradation,3.363633,2.9142053,-1
biofilm,6.3706765,5.01834,-1
degradation kinetics,4.39938,3.5043464,-1
fracking,-4.2199955,11.979424,-1
mixed cell culture,4.3950043,2.6643398,53
nutrient,4.2356224,3.0482643,53
priority journal,6.0884037,1.5560412,16
salinity,4.0899115,4.4406266,47
total organic carbon,4.6353917,3.517552,-1
water sampling,6.95197,7.6305895,39
bioremediation,3.3603332,2.9148958,-1
chemistry,1.0506691,-2.7192118,-1
isolation and purification,6.9528747,7.6462946,39
waste water,6.668231,1.6203674,-1
water pollutant,2.052322,-1.259789,28
"biodegradation, environmental",4.4196157,3.5371165,-1
biofilms,6.370684,5.018354,-1
carbon,4.0857797,8.223768,-1
hydraulic fracking,-5.6273384,10.416928,6
natural gas,10.186483,-6.2684445,11
organic chemicals,4.6453924,3.542502,-1
waste water,6.6682925,1.6202941,-1
"water pollutants, chemical",6.0463963,4.2744427,-1
bacillus cereus,2.488665,3.8319535,-1
bacteriology,1.4133053,6.17739,-1
escherichia coli,2.4368002,3.8067887,-1
gas chromatography,4.205346,2.149577,-1
ionization of gases,11.055751,-2.2032583,32
mass spectrometry,3.6180534,2.3299787,-1
proteins,4.0551496,3.0367467,53
ultraviolet spectroscopy,3.6942275,2.4804223,58
aeromonas hydrophila,-1.4252341,2.619488,42
cyclopropane fatty acids,4.357025,2.6580908,54
environmental diagnosis,2.3977401,5.5336237,-1
matrix-assisted laser desorption-ionization time-of-flight mass,3.6886349,2.5116227,58
membrane permeability,4.176816,2.620108,-1
pseudomonas aeruginosa,2.4127676,3.7969177,-1
subsurface contamination,5.6668572,4.2637596,-1
vacuum ultraviolet spectroscopy,3.694553,2.479807,58
fatty acids,4.3904867,2.6453507,54
alcohol,5.287331,4.7183695,-1
benzene,2.7295623,1.4173882,-1
cyclopropane,4.162793,2.6767085,54
fatty acid,4.3942337,2.6478133,54
propanol,4.8974833,2.8062048,-1
sodium chloride,4.2937403,2.7220128,54
toluene,5.9063063,2.361937,-1
toxic substance,4.3122187,3.353714,-1
bacterial protein,4.039053,3.0600288,53
hydrocarbon,9.222062,3.6609776,-1
natural gas,10.135867,-6.1461177,11
aeromonas hydrophila,-1.3932345,2.6125822,42
article,4.2857423,1.3677632,22
bacillus cereus,2.4861763,3.8307261,-1
bacillus subtilis,2.5090418,3.8270648,-1
bacterium contamination,2.5971718,3.8750167,-1
comparative study,7.763009,2.3670275,27
controlled study,7.770048,-1.5194348,21
ecosystem health,10.874356,10.888891,29
energy,3.2997086,2.43117,45
escherichia coli,2.4385736,3.8077602,-1
extreme environment,6.3720045,1.3155013,-1
fracking,-4.219953,11.979607,-1
gas chromatography,4.2052665,2.1490953,-1
klebsiella oxytoca,2.403282,3.7956648,-1
matrix assisted laser desorption ionization time of flight mass spectrometry,3.6597533,2.4035113,58
membrane permeability,4.1769986,2.620651,-1
nonhuman,10.329728,12.286061,-1
priority journal,6.086768,1.5547746,16
protein analysis,4.031314,3.0139322,53
pseudomonas aeruginosa,2.4043572,3.7933896,-1
pseudomonas putida,2.4074206,3.7975843,-1
pseudomonas stutzeri,2.410417,3.7976213,-1
stress,4.5066867,2.9973269,-1
surface property,3.88857,3.143682,-1
ultraviolet spectroscopy,3.7019951,2.4711275,58
bacterial phenomena and functions,3.9863605,3.1848524,53
bacterium,2.6037154,3.8796134,-1
classification,3.0814545,2.921154,58
drug effect,2.8870246,4.2956085,44
escherichia coli,2.4393632,3.8083556,-1
mass fragmentography,4.0328217,2.834791,-1
matrix-assisted laser desorption-ionization mass spectrometry,3.6923907,2.449273,58
metabolism,6.058493,2.9537857,-1
pollutant,9.695987,4.3893504,-1
procedures,6.375746,10.073222,-1
toxicity,2.9824636,2.9515977,-1
ultraviolet spectrophotometry,3.6990983,2.458605,58
bacteria,3.9718664,3.50683,-1
bacterial physiological phenomena,3.9666185,3.171937,53
bacterial proteins,4.037183,3.063101,53
environmental pollutants,1.7001473,5.628797,41
escherichia coli,2.4400706,3.8088953,-1
fatty acids,4.390372,2.6453981,54
gas chromatography-mass spectrometry,3.7086003,2.4510796,58
hydrocarbons,9.216609,3.666748,-1
natural gas,10.219793,-6.172076,11
"spectrometry, mass, matrix-assisted laser desorption-ionization",3.6839511,2.466714,58
"spectrophotometry, ultraviolet",3.685367,2.470905,58
fracture,4.5831394,2.5297403,-1
hydraulic fracturing,4.3901324,2.7491767,-1
risk assessment,-5.82644,2.5449092,25
license to operate,3.4526644,3.3547611,58
lightning rods,3.8020298,2.8467283,49
local scale,3.7292845,3.5209594,58
multi scalars,-1.22187,2.5219011,42
multi-method approach,3.5411272,3.3246458,-1
multi-scale frameworks,3.6905236,3.41981,-1
stakeholder engagement,3.4650142,3.7185931,-1
underlying cause,5.0028753,3.020247,-1
risk perception,4.098535,3.5466714,-1
assessment method,3.2201984,3.1092565,58
earthquake event,2.3686209,3.9025903,46
hydraulic fracturing,4.39007,2.7491426,-1
risk perception,4.0989194,3.546226,-1
stakeholder,3.440279,3.706076,-1
new zealand,-0.5244376,2.3358476,36
natural gas,10.119503,-6.199159,11
earthquake,2.3692322,3.9017375,46
environmental monitoring,6.616467,-4.8236403,19
fracking,-4.219809,11.979616,-1
human,1.9541646,7.412679,1
lightning,3.8348548,2.9408696,49
mass medium,4.035885,2.8324661,-1
new zealand,-0.5243478,2.3353434,36
procedures,6.376195,10.073793,-1
prospective study,7.7321105,0.59076095,-1
public opinion,3.9019778,3.901994,-1
reproducibility,3.0017698,2.2176201,56
risk assessment,-5.8594475,2.5761724,25
earthquakes,2.3505356,3.888383,46
environmental monitoring,6.569178,-4.8169017,19
humans,3.193138,2.8984628,3
hydraulic fracking,-5.6272707,10.41686,6
lightning,3.8337955,2.9406562,49
mass media,4.02129,2.8243184,-1
natural gas,10.284659,-6.300575,11
new zealand,-0.5243062,2.3351638,36
prospective studies,7.732013,0.5908081,-1
public opinion,3.9024906,3.9014866,-1
reproducibility of results,2.9703639,2.1731153,56
risk assessment,-5.77727,2.5837631,25
article,4.2702327,1.3618124,22
automutilation,-1.2879026,2.5747416,42
death,5.0472465,3.0093656,-1
devices,3.5255625,2.6262202,58
gas,7.554125,0.52344936,43
human,1.9930177,7.484676,1
monitoring,3.351164,2.991711,58
pipeline,6.9250703,1.7995532,-1
prison,-1.3040946,2.8618245,42
prisoner,-1.2942958,2.8296497,42
prophylaxis,4.88327,2.5360801,53
psychiatrist,3.2055075,4.55147,57
responsibility,3.7524936,4.0187926,-1
sniffing,-1.3338587,3.1979735,42
suicide,1.4677893,7.6011987,-1
inhalation,1.151894,5.346133,-1
italy,9.459729,-1.7727143,-1
legislation and jurisprudence,6.266458,2.7490957,-1
organization and management,3.6536272,4.1836424,-1
physician attitude,3.3204815,4.498743,57
prison,-1.2959403,2.8579617,42
psychiatry,3.6736407,3.7962375,-1
suicide,1.4641733,7.5951366,-1
natural gas,10.222217,-6.3095403,11
humans,3.2099814,2.9217596,3
inhalation,1.1519231,5.3461547,-1
italy,9.45992,-1.7727034,-1
natural gas,10.044215,-6.1569705,11
physician's role,3.292477,4.561655,57
prisoners,-1.2987942,2.8534257,42
prisons,-1.2989682,2.8693082,42
psychiatry,3.6736565,3.7962077,-1
suicide,1.4684266,7.6051126,-1
ammonia,4.277715,3.1197264,-1
natural gas,10.088676,-6.1566453,11
article,4.352087,1.3113371,22
china,-1.9695176,-3.6602867,-1
chromatography,4.0458703,2.538697,-1
correlation analysis,2.8898098,2.1182446,56
dna extraction,3.638579,3.1386232,53
dna sequence,3.6562953,3.0789092,53
elemental analysis,2.814397,2.178658,56
environmental factor,1.4991676,6.0291424,41
gas analysis,5.912876,1.5725822,-1
human,2.071669,7.56831,1
microbial community,4.0046687,3.3673556,53
microbial diversity,4.0126114,3.3858912,53
nonhuman,10.329651,12.286137,-1
oxidation,3.9477222,2.9602702,-1
physical chemistry,1.0512185,-2.7188528,-1
redundancy analysis,3.0113935,2.3746865,56
brain,4.68117,2.2643943,53
human,2.111885,7.412276,1
odor,3.4204116,-4.6287146,-1
pathophysiology,3.3418314,3.9238248,-1
physiology,1.4964665,6.086042,-1
sensation,4.7588987,2.4996557,53
smelling disorder,4.649632,2.9470806,53
taste,2.7656555,6.054039,-1
toxicity and intoxication,2.9788587,2.9542959,-1
brain,4.681505,2.2653272,53
humans,3.1316416,2.9148908,3
neurotoxicity syndromes,3.9866507,2.719542,53
olfaction disorders,4.5190287,2.9260833,53
sensation,4.7554374,2.5034778,53
smell,-1.3326007,3.201982,42
taste,2.7656736,6.054077,-1
degenerative disease,4.538159,2.6276572,53
human,1.9512455,7.480939,1
odor,3.4204106,-4.628678,-1
pathophysiology,3.3425136,3.923014,-1
physiology,1.496076,6.086376,-1
psychology,3.673685,3.7961318,-1
quality of life,7.424015,6.1152096,-1
smelling disorder,4.6495657,2.946265,53
taste,2.7656684,6.054022,-1
taste disorder,4.64718,2.923744,53
humans,3.1879306,2.8864086,3
neurodegenerative diseases,4.5253973,2.6568718,53
olfaction disorders,4.5191765,2.9263668,53
quality of life,7.4240746,6.115251,-1
smell,-1.3315028,3.2026122,42
taste,2.765738,6.05399,-1
taste disorders,4.6343317,2.9268441,53
hydrocarbon,9.222049,3.6610055,-1
article,4.2767305,1.427558,22
carbon fixation,4.0865507,8.2239,-1
cell count,4.407454,2.6840932,53
clostridia,-1.3607603,2.6396725,42
community dynamics,3.1980102,8.69868,-1
controlled study,7.776822,-1.5209397,21
dna extraction,3.641137,3.1360364,53
dna sequence,3.647971,3.081702,53
fluorescence activated cell sorting,4.385585,2.6728513,53
fluorescence microscopy,3.6418595,2.4876275,58
fracking,-4.220859,11.979469,-1
fusibacter,-1.4251293,2.6784167,42
halanaerobium,-1.4249206,2.6479743,42
hydraulic conductivity,4.4032764,2.7717972,-1
incubation time,4.198699,3.424469,58
mass fragmentography,4.061301,2.8495157,-1
methanogenesis,-1.4449912,2.6817074,42
microbial community,4.0043125,3.3661456,53
microbial metabolism,4.1406493,3.2068942,53
nanoscale secondary ion mass spectrometry,3.6751678,2.3926253,58
nonhuman,10.328763,12.287055,-1
oil shale,-4.198529,2.2193668,-1
secondary ion mass spectrometry,3.6850712,2.4039588,58
radon,-1.3260949,2.8352468,13
air conditioning,7.136965,1.8931769,33
air monitoring,5.47675,1.9290487,-1
air quality,-1.8548574,9.019512,-1
ambient air,7.063974,1.4711087,33
article,4.264734,1.3954844,22
concentration (parameter),9.855809,8.910988,37
france,9.45971,-1.7725215,-1
health care survey,9.303825,4.159156,-1
household,6.8145084,5.6692834,-1
housing,-1.790947,9.6370325,-1
human,1.9722412,7.4688234,1
indoor air pollution,12.191976,4.805792,-1
radioactivity,3.6771476,2.901972,-1
soil,5.568998,4.2728853,-1
winter,9.062875,0.80674106,-1
natural gas,10.140005,-6.1865926,11
petroleum,7.072407,7.3870497,34
carbon,4.084818,8.221723,-1
air quality,-1.8453549,9.009978,-1
analytic method,3.2299345,2.9776,58
article,4.3738008,1.2789608,22
carbon trading market,3.6825511,3.0728245,58
china,-1.9395853,-3.63916,-1
correlation coefficient,2.952095,2.1626468,56
cost,2.7238219,2.2962394,-1
environmental exploitation,1.6222019,5.7559166,41
inscribed cored grey relational analysis,2.8270478,2.5939121,-1
marketing,3.4558077,3.888015,57
sustainable development,2.6170409,1.3827231,-1
time series analysis,3.599712,2.9476347,-1
air pollution,-0.3254797,-1.6538913,23
commercial phenomena,3.0324028,1.3367634,-1
economic model,3.2722192,3.6605809,-1
economics,6.504875,0.6680896,-1
forecasting,3.713131,2.4893558,-1
trends,3.0504806,4.1791177,-1
air pollution,-0.32836884,-1.6527008,23
carbon,4.084763,8.221766,-1
china,-1.9375888,-3.6369956,-1
commerce,5.5076094,2.3206336,38
forecasting,3.7135873,2.4891288,-1
"models, economic",3.2816157,3.644984,-1
sustainable development,2.6170456,1.3827283,-1
carbon dioxide,13.34675,5.0742493,7
coal,0.9378732,6.227736,14
natural gas,10.023583,-6.1036386,11
volatile organic compound,3.8507938,4.0027113,-1
coal,0.93584704,6.226903,14
adult,14.252594,2.392772,20
aged,4.018626,3.8892086,4
air quality,-1.8455309,9.010131,-1
air temperature,7.071549,1.5060903,33
ambient air,7.0607977,1.4739032,33
article,4.3326936,1.43337,22
carbon footprint,4.086289,8.224009,-1
china,-1.9376285,-3.6371713,-1
