,x,y,label
profitability,8.015169,7.5949836,6
trucks,8.648636,6.2616963,6
capital investment,7.961366,6.5006413,6
compressed natural gasses (cng),9.2841425,7.287724,-1
costs and benefits,8.1401,6.2197857,-1
economic feasibilities,7.7508283,6.4968896,6
economic viability,7.708204,6.540173,6
liquefied natural gas (lng),9.2844715,7.2880287,-1
national infrastructure,8.095188,6.584158,6
natural gas price,9.5433655,8.598866,2
compressed natural gas,4.5969234,10.505054,-1
cost-benefit analysis,8.153269,6.298121,6
feasibility study,7.3965054,7.361615,6
liquefied natural gas,9.661119,8.690384,2
spatial distribution,7.5996375,6.8115416,6
transportation infrastructure,8.160013,6.585931,6
trucking,8.483451,6.6391134,6
united states,3.5121343,5.9213853,-1
carbon dioxide,13.19807,8.706719,0
climate change,4.2102237,5.049829,-1
housing,7.8061423,6.2874866,6
rail motor cars,8.344751,6.8151293,6
real time systems,8.136315,6.4745755,6
subway stations,8.158255,6.3331923,6
travel time,8.168691,6.127842,6
beijing,7.1841965,2.1541169,3
china,7.1601243,2.097508,3
co2 emissions,7.601011,4.0829005,6
travel patterns,8.154366,6.0973616,6
urban sprawl,7.5881047,6.170785,6
xi'an,5.078158,5.419438,4
urban transportation,7.9282475,6.14345,6
carbon dioxide,13.139672,8.63386,0
carbon emission,7.442819,3.2528846,6
commuting,7.9291177,6.1440454,6
comparative study,7.283003,7.384208,6
empirical analysis,7.2590218,7.0001006,6
travel time,8.163933,6.1378536,6
urban development,7.69187,6.3231444,6
urban sprawl,7.5885463,6.171581,6
urban transport,7.9288826,6.1458325,6
beijing [beijing (ads)],6.860016,2.8740606,3
beijing [china],6.8562427,2.8397918,3
china,7.1599126,2.0973659,3
shaanxi,5.1029186,5.3056254,4
xian,5.1207495,5.2547517,4
alternative fuels,9.741143,1.797682,-1
automobiles,9.463245,7.833755,-1
cost effectiveness,8.129782,6.2987432,6
gas fuel purification,8.87779,5.9553013,6
natural gas transportation,9.555984,8.571277,2
natural gas wells,9.545289,8.590036,2
roads and streets,8.707503,7.3999767,-1
truck transportation,8.502462,6.6627955,6
trucks,8.653297,6.2570453,6
comparative analysis,7.094356,6.985913,6
ecological benefits,7.8751626,6.529623,6
environmentally friendly alternatives,8.592051,6.31174,6
heavy-truck traffic,8.426751,6.1015053,6
international organizations,7.949239,6.566477,6
liquefied natural gas (lng),9.284453,7.288005,-1
road transports,8.571855,6.680426,6
state administration,7.858574,6.5816145,6
liquefied natural gas,9.610974,8.664233,2
anaerobic digestion,9.321877,3.1258414,-1
aromatic hydrocarbons,9.618428,4.6292396,6
carbon dioxide,13.257443,8.7557535,0
feedstocks,9.4946,5.944986,6
fertilizers,10.113026,4.6809287,6
greenhouse gases,17.094208,6.0864286,-1
indicators (chemical),8.812681,4.65538,-1
manures,8.462152,5.0676436,-1
municipal solid waste,10.386179,3.04109,-1
renewable energy resources,8.792041,8.263772,6
silicon compounds,9.77709,4.7623544,6
sulfur dioxide,10.313588,4.127419,6
toxicity,8.17043,5.2876196,6
waste incineration,7.5852575,3.2569268,-1
biogas production systems,8.362822,6.0844626,6
chemical and biologicals,8.215689,6.0852466,6
combustion products,8.453548,6.4241476,6
greenhouse gas reductions,8.363531,0.98890316,-1
halogenated hydrocarbons,9.540825,4.594733,6
photochemical smog chambers,7.9708467,3.6760216,6
renewable energy source,8.787609,8.265282,6
sulfur containing compound,9.664245,4.698909,6
biogas,8.609754,4.778113,-1
biofuel,24.053932,6.2092752,-1
methane,11.080715,1.6588455,-1
anaerobic growth,9.299599,3.1552627,-1
bioreactor,9.470925,4.203734,-1
california,6.85697,2.7953768,3
food,8.74388,6.0850058,6
manure,8.462299,5.067965,-1
waste disposal,8.59914,5.855774,6
anaerobiosis,4.9572678,5.2363133,4
biofuels,24.066715,6.222821,-1
bioreactors,9.47092,4.2037406,-1
california,6.8565154,2.7987306,3
food,8.742387,6.0858026,6
manure,8.462314,5.067965,-1
methane,11.1042,1.6348189,-1
refuse disposal,8.597708,5.8568935,6
anaerobic digestion,9.316086,3.1218717,-1
biogas,8.6089945,4.7761736,-1
design method,8.050923,6.772001,6
feasibility study,7.3917093,7.360369,6
integrated approach,7.8775344,6.9048243,6
multicriteria analysis,7.0867896,6.9816847,6
performance assessment,7.758977,6.5934534,6
sustainability,10.16611,2.622324,-1
urban area,7.5801826,6.097343,6
waste management,8.532877,5.9265447,6
chisinau,5.1777964,5.4551516,4
gauteng,4.996578,5.1507955,4
johannesburg,6.82498,2.742389,3
moldova,5.2027497,5.4590564,4
south africa,6.9561777,2.6729863,3
railroads,8.480592,6.6427455,6
urban transportation,7.9285173,6.1440034,6
zoning,5.0824423,5.3515086,4
clustering procedure,7.7292104,6.876362,6
movement pattern,8.000526,6.3490086,6
spatial clustering,7.6370807,6.8624516,6
subway network,8.142407,6.334574,6
synthetic datasets,7.711402,7.031158,6
targeted advertisements,8.14717,6.71611,6
transportation dataset,8.505606,6.669101,6
transportation development,8.158511,6.5813437,6
clustering algorithms,7.721635,7.005717,6
chromium alloys,9.920579,4.8473363,6
mechanical properties,7.9732065,6.0996766,6
microhardness,5.251197,5.182406,4
residual stresses,7.9780755,5.6884823,6
scanning electron microscopy,7.965854,6.0473113,6
spectrometers,7.973235,5.93563,6
surface roughness,8.048116,6.0374026,6
x ray diffraction,7.802157,6.040436,6
x ray spectrometers,7.8059287,6.0346346,6
comparative studies,7.2583513,7.428002,6
compressive residual stress,7.990164,5.697586,6
energy dispersive x-ray spectrometers,7.8123703,6.039926,6
high dislocation density,7.6224375,6.536479,6
laser shock peening,8.358523,6.09148,6
surface characteristics,8.025574,6.122551,6
surface strengthening,8.063669,6.037227,6
x ray diffractometers,7.793249,6.0397663,6
dental alloys,9.903684,4.866861,6
alternative fuels,9.7382765,1.7984284,-1
biogas,8.612082,4.7765503,-1
energy security,8.665818,8.638782,6
gas fuel purification,8.892208,5.971308,6
liquefied natural gas,9.646844,8.676459,2
natural gas,9.565362,8.662408,2
natural gas well production,8.988863,6.0667367,6
natural gasoline plants,8.863079,5.720728,6
profitability,8.014495,7.593706,6
alternative sources of energy,8.759584,8.234944,6
arima,5.254314,5.1601095,4
economic evaluations,7.050047,6.9656143,6
local source,8.1857395,6.8131924,6
natural-gas production,8.987818,6.0689616,6
net present value,8.375587,6.392559,6
profitability levels,8.011442,7.5863366,6
small scale,8.30538,6.409152,6
economic analysis,7.0047064,7.0164857,6
aluminum,9.895673,4.8547173,6
cadmium,9.958607,4.8208117,6
carbon monoxide,13.270087,8.769496,0
copper,9.945252,4.8536654,6
deionized water,8.5777025,5.3233476,6
hydrocarbon,9.565067,4.714458,6
iron,9.937381,4.820602,6
lead,8.36574,5.72563,6
magnesium,10.290429,4.988061,6
nickel,9.924458,4.905833,6
nitrogen oxide,10.25821,4.5532885,6
zinc,9.9635315,4.7900324,6
air conditioning,8.785541,5.030107,6
air pollution,9.159823,4.7255597,-1
article,-5.161646,4.4580183,-1
chemical composition,8.24977,6.0809975,6
exhaust gas,9.328413,8.295745,-1
microscopy,7.978715,6.034171,6
microwave radiation,8.077136,4.8130627,6
morphology,8.5877,5.581361,6
motor vehicle,8.350889,6.795121,6
particle size,7.1904697,0.7496048,-1
particulate matter,7.2097406,0.60068077,-1
priority journal,8.143519,17.40755,-1
raman spectrometry,7.985185,5.8937387,6
waste water treatment plant,8.683059,5.329954,6
automotive fuels,8.54168,6.497775,6
bridge decks,8.401319,5.0087557,6
carbon black,13.165449,8.702122,0
carbon dioxide,13.24383,8.725444,0
carbon monoxide,13.262065,8.763643,0
combustion,8.62724,5.940899,-1
crankshafts,4.9349875,5.364335,4
diesel engines,5.9984555,1.8571044,1
diesel fuels,8.881421,5.7037053,-1
exhaust gas recirculation,9.373477,8.251209,-1
exhaust gases,9.308254,8.319,-1
nitrogen oxides,10.280563,4.5445547,6
nondestructive examination,7.4039025,7.0155916,6
smoke,6.5438447,2.888193,-1
toxicity,8.170012,5.2878933,6
tractors (agricultural),8.767066,4.7711973,-1
tractors (truck),8.767302,4.773659,-1
alternative motor fuels,9.795675,1.8050426,-1
combustion pro-cess,8.634527,5.9624014,-1
effective characteristics,7.9863973,6.5225835,6
effective parameters,7.9125037,6.570692,6
exhaust gas recirculation (egr),9.423869,8.220757,-1
mode of operations,8.269227,6.950901,6
optimal values,7.9252872,6.595969,6
recirculations,5.078799,5.283126,4
compressed natural gas,4.630394,10.471592,-1
article,-5.196556,4.521608,-1
breeding,7.161251,5.9977713,6
endophenotype,5.1541615,5.2651196,4
human,8.386697,3.3425195,-1
near infrared spectroscopy,7.9704423,6.017998,6
nonhuman,-3.7894137,18.425577,-1
omics,5.0325165,5.248483,4
populus nigra,8.08667,5.076111,-1
prediction,7.1363306,6.9678326,6
productivity,8.004138,7.660121,6
proof of concept,7.8370023,6.968083,6
triticum aestivum,5.001677,5.2539353,4
wheat,8.982098,5.613574,6
genetics,9.158194,10.212715,-1
genotype,7.6404343,4.8776174,-1
plant breeding,8.755721,5.5537353,6
populus,8.09156,5.0743375,-1
proof of concept,7.8319435,6.965522,6
quantitative trait,7.7189736,7.3836703,-1
genotype,7.661861,4.859097,-1
plant breeding,8.75844,5.55359,6
populus,8.092314,5.0735044,-1
proof of concept study,7.751819,7.028565,6
"quantitative trait, heritable",7.7188826,7.3822975,-1
triticum,5.04644,5.1299934,4
cylinders (shapes),8.788475,4.709477,-1
energy dissipation,8.664063,8.27883,6
friction,8.223581,5.9616632,6
gas compressors,8.853543,6.348015,6
neural networks,7.981204,6.8847466,6
reinforcement,8.644261,6.0563173,6
signal to noise ratio,8.119101,6.4733906,6
taguchi methods,7.8046627,6.8467836,6
tribology,5.2132497,5.177072,4
wear of materials,8.616114,6.0970135,6
aluminum cylinders,9.875401,4.877527,6
artificial neural-network based modeling,7.9105806,6.9411826,6
dominant mechanism,7.7252836,6.700647,6
friction reduction,7.639006,4.1969533,6
lubrication technology,8.261963,7.093657,6
reciprocating machine,8.289966,6.619349,6
tribological properties,7.9445024,6.1039057,6
wear factor,8.116521,6.187357,6
aluminum alloys,9.900898,4.853625,6
animal experiment,8.473166,11.172178,-1
article,-5.224766,4.4749556,-1
crispr-cas9 system,8.294346,6.2608304,6
genetic model,7.592495,7.561921,6
helminth,8.6233425,4.932117,6
larva,8.667555,5.062767,6
mammal,7.901568,6.046445,6
nonhuman,-3.77719,18.435316,-1
rat,8.119534,4.926673,6
site directed mutagenesis,8.013435,4.8835387,6
soil,8.994025,4.814282,6
strongyloides ratti,5.0860496,5.2561207,4
strongyloides stercoralis,5.1682525,5.326198,4
transgenics,9.665594,8.326452,-1
ancylostoma,5.1883445,5.240789,4
ancylostomiasis,5.086151,5.216444,4
animal,8.458367,11.16086,-1
gastrointestinal disease,8.126988,5.489385,6
host parasite interaction,7.946569,5.870844,6
human,8.427085,3.3021922,-1
necator,5.0532312,5.1988735,4
nematode,8.472536,4.8852477,6
nematodiasis,5.0475287,5.176248,4
parasitology,6.9741535,7.152937,5
physiology,7.3454986,7.057215,-1
sensation,8.281937,5.7104044,6
soil,9.03385,4.780122,6
strongyloides ratti,4.970076,5.1687307,4
transmission,8.678842,6.8354864,6
ancylostoma,5.1821303,5.2171416,4
ancylostomiasis,5.1206307,5.271377,4
animals,8.686589,6.8090568,-1
gastrointestinal diseases,8.127852,5.491251,6
host-parasite interactions,7.942692,5.8771157,6
humans,8.352299,3.3789034,-1
larva,8.667737,5.063993,6
necator,5.0070457,5.2104316,4
nematoda,5.086129,5.1461225,4
nematode infections,8.46253,4.8764634,6
rats,8.152797,4.950083,6
sensation,8.28206,5.7116737,6
soil,8.991479,4.832246,6
strongyloides ratti,5.116496,5.125906,4
strongyloides stercoralis,4.995762,5.3283825,4
associated gas,8.92538,6.0747275,6
crops,8.768135,5.60718,6
emission control,8.854915,6.868775,-1
environmental technology,8.280768,7.0725365,6
global warming,8.640649,8.6156,-1
greenhouse gases,17.11585,6.1091485,-1
recovery,8.69345,8.054309,6
agricultural crops,8.781879,5.610204,6
clean development mechanism,9.192825,6.1855416,-1
flare gas recoveries,8.94847,6.057225,6
greenhouse gases (ghg),8.660482,6.5814037,-1
human activities,8.055785,6.024831,6
human health,8.235282,5.9379616,6
oil and gas production,9.030932,5.8930883,6
plant metabolism,14.659556,6.26938,-1
liquefied petroleum gas,9.1584,5.964542,6
adulthood,8.438172,5.302396,6
animal behavior,8.32187,5.538264,6
body temperature,8.286851,5.368596,6
climate change,4.209612,5.050514,-1
entomopathogenic nematode,8.472308,4.886685,6
environmental temperature,8.288473,5.3585305,6
heat,8.436627,5.8132787,6
helminth,8.624945,4.935167,6
helminthiasis,4.9874353,5.231007,4
host parasite interaction,7.9366035,5.8838396,6
host-seeking behavior,8.332617,5.6455503,6
larval stage,8.680037,5.0694137,6
molecular biology,7.040627,6.698138,5
nematode,8.472475,4.887781,6
nonhuman,-3.7705345,18.414812,-1
parasite migration,7.9288926,5.896729,6
parasite phenomena and functions,7.950021,5.8859997,6
priority journal,8.149902,17.424908,-1
review,8.262467,8.874289,-1
schistosoma,8.619147,4.9314404,6
sensory nerve,8.122861,5.6465583,6
sensory nerve cell,8.112065,5.664808,6
skin penetration,8.053922,5.687971,6
species invasion,7.935043,6.012702,6
temperature dependence,8.289848,5.365551,6
thermoreceptor,5.112589,5.222525,4
thermoregulation,10.598656,5.026186,6
thermotaxis,5.1972566,5.1243486,4
transition temperature,8.271725,5.3789024,6
animal,8.460281,11.159352,-1
behavior,8.38587,5.614165,6
chemotaxis,8.7300625,5.442362,6
helminth,8.626261,4.93512,6
human,8.383606,3.3458438,-1
parasitology,6.9740844,7.152821,5
physiology,7.300684,7.0896406,-1
prevention and control,8.189859,6.5186324,6
temperature,8.268821,5.3796763,6
temperature sense,8.283228,5.3534875,6
fragrance,7.2145014,5.3968205,-1
animals,8.724165,6.846622,-1
behavior,8.3863735,5.6139064,6
chemotaxis,8.712325,5.4324207,6
helminths,8.617409,4.931145,6
humans,8.350285,3.3815436,-1
odorants,8.45692,5.2370296,6
temperature,8.293218,5.3780055,6
thermosensing,5.250154,5.2669196,4
anthropometry,5.024554,5.2169185,4
body fluids,8.306631,5.859969,6
dietary supplements,9.904323,5.0229588,6
glucose,14.647676,6.2740507,-1
immune system,8.119685,6.3271823,6
morphology,8.591196,5.5817885,6
organic acids,9.159785,4.8611827,6
polysaccharides,8.770277,5.068674,6
rna,7.0366716,4.632947,6
broiler chickens,7.203035,5.9616165,6
community structures,7.803449,6.31637,6
expression levels,8.066319,3.7952266,6
growth performance,7.946877,6.497649,6
immune response,8.000171,6.1481524,6
microbial community structures,7.848698,6.057675,6
microbiotas,5.071961,5.1424637,4
negative control,8.15169,6.4962687,6
escherichia coli,8.432984,4.6968994,6
formylpeptide receptor like protein,8.947744,5.0672274,6
receptor,8.542138,5.2296777,6
unclassified drug,6.5123606,3.1681788,-1
vomeronasal type 1 receptor,8.290645,5.4014263,6
vomeronasal type 2 receptor,8.326274,5.372262,6
pheromone,8.484384,5.372599,6
pheromone receptor,8.387068,5.32166,6
accessory olfactory bulb,1.2337277,4.82341,-1
accessory olfactory system,8.242845,6.3136163,6
adaptive learning,8.074648,6.6116443,6
chemoreceptor,5.3095255,5.3239217,4
experience,7.9732933,6.6106043,6
functional connectivity,8.051289,6.7869062,6
human,8.356696,3.373572,-1
learning,8.019994,6.6501775,6
nerve projection,8.114,5.6738815,6
nervous system parameters,8.099774,6.4051733,6
nonhuman,-3.7810717,18.43227,-1
olfactory bulb,1.233756,4.823415,-1
olfactory system,8.233654,6.315218,6
phylogeny,5.451639,5.70384,-1
priority journal,8.173572,17.405657,-1
protein expression,9.045228,4.9732995,6
protein family,9.083217,4.979873,6
review,8.286285,8.886166,-1
sensory nerve cell,8.117776,5.657521,6
sensory stimulation,8.287114,5.563062,6
signal detection,8.050898,6.5849266,6
signal transduction,8.209108,7.9165053,-1
state dependent plasticity,8.036446,3.8547983,6
stimulus response,7.919825,6.2243714,6
vomeronasal chemoreceptor,7.939698,6.159849,-1
vomeronasal organ,7.9396963,6.1598554,-1
animal,8.459018,11.159643,-1
axon,8.187633,5.5179424,6
cytology,7.357467,7.0591598,-1
mouse,8.109113,4.9191685,6
nerve cell,8.059549,5.7659698,6
odor,8.381974,5.3172846,-1
physiology,7.2985687,7.1031933,-1
signal transduction,8.208998,7.9164214,-1
animals,8.725167,6.8476286,-1
axons,8.195927,5.513078,6
mice,8.140867,4.942031,6
neurons,8.205904,5.509506,6
olfactory bulb,1.2337561,4.8234143,-1
pheromones,8.484618,5.3727913,6
"receptors, pheromone",8.389212,5.3240833,6
signal transduction,8.206706,7.914031,-1
smell,8.941859,5.5133486,6
vomeronasal organ,7.939687,6.1598496,-1
air quality,10.29594,5.323394,-1
atmospheric pollution,7.7393126,2.9716434,-1
health impact,8.229141,5.9444065,6
public health,8.22293,5.9691687,6
smog,7.7253222,3.3657608,6
threshold,7.9570146,6.520156,6
urban atmosphere,7.5859222,6.104502,6
delhi,5.469599,5.201267,4
india,6.5878096,3.087952,3
new delhi,5.4703774,5.203038,4
birds,8.783171,6.903402,-1
conservation,7.886785,6.27857,6
disease control,8.134411,5.4898643,6
ecosystems,8.116976,5.8148804,6
geology,6.6974235,6.6947894,-1
statistical tests,7.451015,6.9952717,6
conservation plans,7.8894696,6.2942157,6
control strategies,8.1635685,6.5681486,6
ecological information,7.698416,6.634207,6
habitat preferences,7.9483747,6.0495157,6
habitat use,8.400456,6.11378,6
highly pathogenic avian influenzas,8.405787,4.9729857,6
remote sensing data,7.973196,6.7521977,6
wildlife habitats,7.944273,5.9844494,6
remote sensing,7.9877157,6.741937,6
competition (economics),8.804823,4.67043,-1
complexity,7.6738358,6.8532114,6
cross-border relations,8.273581,6.2475433,6
data acquisition,7.5019536,6.9268527,6
industrial development,8.35979,6.5381985,6
industrial enterprise,8.383046,6.5612144,6
market system,8.054296,6.59773,6
organizational framework,7.666091,6.924069,6
research work,8.070711,6.706874,6
spatial planning,7.598212,6.8176365,6
strategic approach,7.655699,6.9232464,6
china,7.159871,2.0973103,3
carbon dioxide,13.201267,8.806811,0
carbon monoxide,13.278339,8.794773,0
combustion,8.629314,5.9411893,-1
diesel engines,5.9990196,1.8558857,1
exhaust gases,9.396078,8.230137,-1
nitrogen oxides,10.275915,4.545315,6
approval tests,8.068437,6.774278,6
european union,7.8587437,6.6113095,6
measured values,7.9008503,6.616201,6
measurements of,7.8342886,6.7570786,6
particle numbers,7.189964,0.7477535,-1
particulate mass,7.210576,0.60217947,-1
